"title","url","stars","name","reviewUrl","text"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Agyl Dhaniserlita","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzdmVUcXR3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsveTqtwE%7CCgwIue6K8gUQ8Ke-8QI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Tabita Tenleica","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzdlpERTZnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsvZDE6gE%7CCgwIrd6K8gUQ0L6wwwM%7C?hl=en","Lokasi luas dan strategis sangat diminati untuk wisata keluarga sangat nyaman dan ramah untuk anak anak, terdapat banyak wahana yang menarik bagi anak anak dan orang dewasa.. dan banyak sekali spot foto yang bisa di coba di tempat ini........."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Andre Satria","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzdmVDbUZ3EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsveCmFw%7CCgwIoN2K8gUQsKLk2wM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","3","GORD OF LEGEND","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzM1lHeGlnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs3YGxigE%7CCgwI6IyK8gUQ8IyipwM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","alya maulidya","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzM1o2ZUNnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs3Z6eCg%7CCgwIlYeK8gUQ2MnyxAE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Nanda Febrian","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzM2Nia3hRRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs3cbkxQE%7CCgwImPiJ8gUQ0NighgE%7C?hl=en","tempatnya tetep superrebb asik, banyak upgrade juga pas di awal2 masuk. tapi agak sedih waktu masuk di bagian sains, banyak alat peraga yang rusak dan tidak fungsi ☹ padahal excited banget mau nyoba semua alat peraganya. selain itu kursi di bioskop 3d juga perlu renov dimanamana. but overall jtp1 ttp seru sih"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","2","Aisyah Aja","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzM1pxdmJ3EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs3Zqvbw%7CCgwIhPGJ8gUQ-PSp2wE%7C?hl=en","jatim park"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","16_Ni Kadek Adinda Prameswari","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzM2V5ckJnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs3eyrBg%7CCgwI4NaJ8gUQkLSUlQE%7C?hl=en","Bagus bangett"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","M Chris","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzM1l5Z3p3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs3YygzwE%7CCgwIudCJ8gUQsIOpiQE%7C?hl=en","Pengen kesini lagiiii 😍"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Farah AFM","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzM2JTR2lBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs3bSGiAE%7CCgwI1M2J8gUQ2I_7_AI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Surya Adisaputra","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzM2VUNDhnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs3eT48gE%7CCgwIsMiJ8gUQ0LOt5wE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","BAMBANG HERMAWAN","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzM2NTekpREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs3cSzJQ%7CCgsIxMaJ8gUQ-MuFNw%7C?hl=en","joss"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Melissa Lefrandt","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzbmZ1Qmp3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsnfuBjwE%7CCgsI_ImJ8gUQiLbaCg%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Cobek Geprek","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzbmJ1TDV3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsnbuL5wE%7CCgwIzoiJ8gUQyKnniAI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","abdul hadi harahab","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURneWVQWjhBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDgyePZ8AE%7CCgwIlueI8gUQ2PnylQE%7C?hl=en","Mantap"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Farida Wijayanti","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzbmRxQU53EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsndqANw%7CCgsIm4-I8gUQuMu4LQ%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Khoiron Dwi Wijianto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzbmJTczJRRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsnbSs2QE%7CCgwI6uWH8gUQ2P2P-wE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","G Setyadi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzcmVILW1BRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsreH-mAE%7CCgwIrN6F8gUQgKrA4AE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","gias._ yass_","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzcmJiZ1VREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsrbbgUQ%7CCgwIo9CF8gUQ2POAjAM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Tri Nanda Malasari","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzcmNyTjNRRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsrcrN3QE%7CCgwIk8OF8gUQyLDszgE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Al fata merah Putih Official","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzcmJMdFd3EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsrbLtWw%7CCgwI_b-F8gUQ6LSe6wE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Djoko Supradianto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMwM2RLUFZnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIC03dKPVg%7CCgwIm7CF8gUQsOKW5gE%7C?hl=en","Lumayan refresing"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Aris Dwi Purnomo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzeloya2lRRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICszZ2kiQE%7CCgwI2eiE8gUQ-JXNnwI%7C?hl=en","Pelayanan thd bbrp siswa kami yg sakit sdh baik. Bahkan anak kami dilayani dg mobil siaga lalu dianter ke area parkir bis."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","barlan 05","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzelpYMURnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICszZX1Dg%7CCgwIpN2E8gUQgKvG0AE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Hadi Nugroho","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzelpXcDZnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICszZWp6gE%7CCgwIit2E8gUQ2MzcywE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Himmatul A Almina","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzelpYc1hnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICszZXsXg%7CCgsIxdyE8gUQ2NWmXw%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","odet puri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzemFYbXh3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICszaXmxwE%7CCgwIjNqE8gUQ-IfN6QE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Jrenk Hendy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzemZISG9RRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICszfHHoQE%7CCgsIn8uE8gUQ4JmzPA%7C?hl=en","My favorite place"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","1","Hasan Andra","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzemRhZWVnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICszdaeeg%7CCgwImLCE8gUQyK2gvgE%7C?hl=en","F5h MB"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Silvia maharani","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzellhNkt3EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICszYa6Kw%7CCgwIjaiE8gUQ-MLqtwM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Veronica Sidabalok","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzelpUcmFBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICszZTraA%7CCgsIlPuD8gUQyJqWfg%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","elza monika","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzamItUFBBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsjb-PPA%7CCgwI8NOD8gUQ0PTehwI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Nathania Astria","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzamNPTElnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsjcOLIg%7CCgsIl6CD8gUQqO2CeA%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Nifla Syafamu","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzamJYTHh3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsjbXLxwE%7CCgwIjo6D8gUQwO7dqQI%7C?hl=en","Iki yo podo durung kesampaian"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Ragil Arawinda","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzamRHMjZnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsjdG26gE%7CCgwIg_WC8gUQkJe8-gE%7C?hl=en","terakhir kali kesini 6 tahun lalu (lama sekali) terus kesini lagi ttp excited ehehehe cuma nyoba beberapa permainan soalnya kok merasa terlalu menyeramkan 😂 nyoba 3 jenis roller coaster, roller coaster pertama lupa namanya tapi roller coaster yg tempat duduknya bisa di puter 360 derajat ituu seruuulahh terus yg kedua namanya superman coaster ih beneran ya serem yg ini mah, ada yg lintasan nya ngelingkar jadi sempet kepala dibawah gitu yaampun deg²an 😂 ini sih paling seruuuu yg terakhir namanya volcano coaster kirain bakal panjang lintasannya eh kok segini aja terus chill bgt ternyata dibanding 2 sebelumnya wkwk terus naik bombom car seruu bgt tabrakan tapi gak takut tapi malah ketawa lol naik namanya klo gak salah (swinger apa gitu) jadi ya cuma di puter² aja bisa liat kota batu dari atas chill aja nikmati pemandangan klo ini ehehehe"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Ade Anggraeni","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzdFk3UENREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICstY7PCQ%7CCgsIlLWA8gUQkNjkIw%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","3","Bambang Triyono","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzdGZiTGx3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICstfbLlwE%7CCgsIh7SA8gUQsJCECQ%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Ike Yuliati","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzbks3cWZREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICsnK7qfQ%7CCgwI64yA8gUQwOuQwAM%7C?hl=en","Tempat wisata yg cukup lumayan byk wahana mainannya, cocok unt kegiatan sekolah juga krn htm juga ga terlalu mahal"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Andrik Setiawan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzdFpENTZBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICstZD56AE%7CCgsI-oSA8gUQyMXkew%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","D OTOMOTIF CHANNEL","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzMWUtY2JnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs1e-cbg%7CCgwI1fv_8QUQ4LnX3gI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","rizky f","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzMVlfYnV3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs1Y_buwE%7CCgsIsPn_8QUQoOn_BQ%7C?hl=en","i dont remember came here"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Valendra Novem Varhada (Vall)","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzMWJ2R2dRRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs1bvGgQE%7CCgwI4u7_8QUQsJ6ggwM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Aya SyaQueena","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzMWQyWkFnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs1d2ZAg%7CCgwI1t3_8QUQ8O69pAI%7C?hl=en","Pelayanan baik, tempat bagus"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Agung f","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzMVptd1hnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs1ZmwXg%7CCgwI-cv_8QUQ4IXN9QI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Novan Permadi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzMWY3aTFnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs1f7i1gE%7CCgsIy77_8QUQiKjTfQ%7C?hl=en","Nice"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Joe Cakrawala Tour & Travel","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzMWViaDNnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs1ebh3gE%7CCgwIqbL_8QUQsLT0qgM%7C?hl=en","Mantaabb....
Seruuu....
Pake tiket terusan 👍👍👍"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Vera Liana Putri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzMVpLS2JBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs1ZKKbA%7CCgsIkKH_8QUQiPHbEQ%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","wong jowo 1980","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzMWR6UmxRRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs1dzRlQE%7CCgwIvpn_8QUQoL-F1gI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","priska damayanti","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzMWJUZVlBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs1bTeYA%7CCgwIppH_8QUQyKXrkgM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Salsabila Nurita","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzMVlpZXNBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICs1YiesAE%7CCgwIjIH_8QUQ4MGvogM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","mirza syahrul hidayat","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzbGJQbzdnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICslbPo7gE%7CCgwIoNn-8QUQgK6--QI%7C?hl=en","Muwantull!!!!"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","ardhi bimantoro","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzbFpQMU13EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICslZP1Mw%7CCgsIs9f-8QUQ2NboOw%7C?hl=en","Seruu boss"
